company_id,founded_year,company_age_years,category,country,funding_round,funding_total_usd_M,num_funding_rounds,num_employees,num_investors,num_milestones,num_relationships,top_tier_investor,revenue_proxy,market_size,has_patent,founder_experience,status
C1078,2004,20,E-Commerce,Australia,Series A,5.59,3,5,5,13,5,0,0.9,3,0,3,operating
C1079,2012,12,Gaming,Canada,Series A,3.47,2,24,6,11,6,1,0.5,3,0,4,operating
C1080,2017,7,FinTech,Singapore,Series A,13.37,2,52,3,7,4,0,0.7,3,0,3,acquired
C1081,2004,20,Media,Singapore,IPO,208.8,7,2977,14,12,13,0,4.3,3,0,2,operating
C1082,2006,18,Software,Brazil,Seed,1.18,2,8,0,10,0,0,0.3,1,0,3,operating
C1083,2006,18,HealthTech,Canada,Series C,49.29,4,177,6,12,5,0,2.6,2,0,3,operating
C1084,2008,16,HealthTech,France,Series A,1.9,3,28,3,11,5,0,1.0,2,1,1,operating
C1085,2003,21,Gaming,Netherlands,Seed,0.25,2,10,2,13,2,0,0.9,2,0,2,operating
C1086,2009,15,FoodTech,Israel,Series A,1.02,3,15,3,12,4,0,1.1,2,0,5,operating
C1087,2008,16,Media,China,Seed,0.98,1,4,2,11,2,0,0.5,2,0,2,closed
C1088,2005,19,FinTech,Canada,Seed,1.03,1,12,3,16,4,0,0.0,1,0,5,operating
C1089,2006,18,Biotech,Brazil,Series A,1.43,2,81,4,11,5,0,0.8,1,0,5,operating
C1090,2001,23,E-Commerce,Israel,Series D+,34.23,6,485,10,15,10,1,3.7,3,0,4,operating
C1091,2012,12,EdTech,India,Series B,6.69,4,189,5,11,7,0,1.4,2,0,4,operating
C1092,2004,20,HealthTech,France,Series C,51.3,4,427,10,15,8,0,1.9,2,0,3,operating
C1093,2012,12,Software,South Korea,Series C,202.17,4,121,6,8,6,0,2.4,2,0,2,operating
C1094,2008,16,Biotech,France,Series D+,70.63,5,277,8,13,9,1,3.5,2,0,1,operating
C1095,2005,19,FinTech,Germany,IPO,195.95,7,1507,12,16,10,1,4.7,2,0,4,operating
C1096,2008,16,Hardware,Israel,Series B,13.92,3,93,7,9,7,0,1.8,2,1,1,acquired
C1097,2013,11,AI/ML,UK,Series B,40.18,3,75,5,6,6,0,1.2,2,0,2,operating
C1098,2015,9,Logistics,USA,Seed,0.25,2,3,3,8,5,0,0.0,1,0,5,operating
C1099,2004,20,HealthTech,Israel,Series D+,88.59,5,203,12,16,9,1,3.4,2,1,4,operating
C1100,2002,22,FinTech,Brazil,Seed,0.86,2,1,2,16,4,0,0.0,2,0,2,operating
C1101,2012,12,HealthTech,Japan,Series C,16.76,4,100,8,7,7,0,4.2,1,0,2,operating
C1102,2020,4,Hardware,India,Series A,1.52,3,42,4,2,4,0,1.9,3,0,4,operating
C1103,2005,19,HealthTech,USA,Series A,3.53,3,64,6,16,4,0,0.1,3,0,2,operating
C1104,2002,22,Hardware,France,Series B,14.88,4,105,4,15,5,0,1.9,1,1,3,operating
C1105,2019,5,HealthTech,Brazil,Series D+,369.08,5,911,12,6,10,0,3.9,2,1,2,operating
C1106,2005,19,Hardware,Israel,Series C,151.55,5,206,8,13,9,0,2.0,3,0,4,operating
C1107,2015,9,Software,India,IPO,101.13,6,863,11,6,8,0,4.7,1,0,3,operating
C1108,2019,5,Media,Australia,Series B,20.01,4,67,4,1,5,1,2.3,2,0,2,operating
C1109,2008,16,Hardware,India,Series B,17.2,4,30,5,11,7,0,2.8,2,0,4,operating
C1110,2009,15,SaaS,Japan,Seed,0.24,2,3,4,13,3,0,0.1,2,0,1,operating
C1111,2019,5,Media,Netherlands,Series A,7.04,3,80,2,1,1,0,1.5,3,0,3,operating
C1112,2003,21,AI/ML,UK,Series B,2.78,4,20,7,16,5,0,1.9,3,1,3,operating
C1113,2003,21,FinTech,Israel,Series B,42.12,4,95,5,18,5,0,1.3,2,0,2,operating
C1114,2013,11,CleanTech,USA,IPO,87.22,6,811,11,11,11,1,4.6,3,0,2,operating
C1115,2011,13,EdTech,India,Series B,3.44,4,57,8,13,7,1,2.9,2,0,2,operating
C1116,2010,14,Media,Singapore,Series A,2.54,3,29,6,11,4,0,1.2,2,0,4,acquired
C1117,2011,13,Software,Singapore,Series D+,111.44,6,842,11,7,11,0,3.9,2,0,3,operating
C1118,2013,11,Logistics,Singapore,IPO,1070.6,7,1820,12,5,10,0,4.9,1,0,1,operating
C1119,2007,17,AgriTech,Brazil,IPO,607.87,6,765,10,13,11,1,3.1,2,0,4,operating
C1120,2008,16,FinTech,Canada,Series C,30.98,4,352,6,14,4,0,2.2,3,0,2,operating
C1121,2004,20,FinTech,Brazil,IPO,657.74,7,2212,13,18,10,0,4.9,2,0,1,operating
C1122,2016,8,EdTech,India,Series B,26.63,3,48,4,9,5,0,2.3,2,0,5,operating
C1123,2004,20,E-Commerce,Israel,Series A,7.08,2,16,4,16,5,0,0.7,2,0,5,operating
C1124,2014,10,FoodTech,Israel,Series C,35.82,5,455,10,10,8,0,3.0,1,0,5,operating
C1125,2012,12,Gaming,Japan,Series D+,100.81,6,391,10,6,9,1,3.2,1,0,5,operating
C1126,2021,3,E-Commerce,France,Seed,0.26,1,15,3,5,4,0,0.0,2,0,2,closed
C1127,2000,24,Gaming,Germany,Seed,0.97,1,3,3,19,3,0,0.4,1,0,4,operating
C1128,2021,3,EdTech,Israel,Seed,0.16,1,14,1,0,2,0,0.0,1,1,5,operating
C1129,2011,13,Gaming,Israel,Series D+,40.57,5,343,11,7,9,0,3.6,2,0,2,operating
C1130,2019,5,HealthTech,UK,Seed,0.19,1,2,4,2,3,0,0.0,2,0,2,closed
C1131,2004,20,Gaming,Netherlands,Series A,2.14,3,30,4,15,5,0,1.4,1,0,4,operating
C1132,2021,3,FinTech,France,Series B,20.42,3,62,8,1,7,0,1.7,2,0,3,operating
C1133,2017,7,Logistics,USA,Series A,2.78,3,31,2,8,3,0,0.0,1,0,3,operating
C1134,2000,24,Logistics,Australia,Series B,24.79,3,44,8,17,6,0,2.4,3,0,5,operating
C1135,2019,5,FinTech,France,Series A,2.01,3,40,6,7,7,0,0.7,3,0,4,acquired
C1136,2016,8,Media,Brazil,Series B,6.84,3,130,6,6,4,0,2.1,1,1,5,operating
C1137,2014,10,CleanTech,Japan,Series B,7.3,4,38,5,10,5,1,1.9,3,0,2,operating
C1138,2005,19,Gaming,UK,Seed,0.1,2,2,2,12,2,0,0.0,1,0,3,closed
C1139,2006,18,CleanTech,Netherlands,Series A,6.99,2,23,6,14,7,0,0.0,1,1,1,operating
C1140,2014,10,FinTech,India,Series A,2.86,2,47,2,6,1,0,1.2,2,0,5,operating
C1141,2015,9,HealthTech,Japan,Series B,19.78,4,178,6,9,5,0,2.4,2,0,4,operating
C1142,2006,18,HealthTech,South Korea,Seed,0.55,2,1,0,16,0,0,0.0,1,0,5,acquired
C1143,2008,16,Hardware,Israel,Seed,0.15,1,5,2,12,4,1,0.0,3,0,3,operating
C1144,2000,24,Logistics,Canada,Series D+,86.75,6,594,10,19,8,0,3.6,2,0,2,operating
C1145,2016,8,EdTech,Canada,Series A,2.19,2,29,2,7,3,0,2.1,2,0,5,operating
C1146,2000,24,SaaS,China,Series A,5.04,2,49,4,15,5,0,0.6,2,0,1,operating
C1147,2002,22,Gaming,Germany,Series B,5.89,3,58,5,15,7,0,1.4,1,0,1,operating
C1148,2016,8,SaaS,Israel,Series D+,88.72,6,170,8,8,8,1,3.5,3,1,4,operating
C1149,2014,10,AI/ML,Canada,Series B,61.75,3,60,4,10,6,0,1.5,3,0,5,operating
C1150,2020,4,CleanTech,Australia,Series D+,853.15,6,671,10,0,11,1,3.3,3,0,3,operating
C1151,2001,23,CleanTech,India,Series D+,63.69,6,1095,10,14,9,0,3.9,2,0,2,operating
C1152,2006,18,Biotech,Israel,IPO,181.88,7,1708,13,10,10,1,4.8,2,0,2,operating
C1153,2009,15,Biotech,Japan,Seed,0.19,2,3,0,9,2,0,0.8,1,0,4,operating
C1154,2014,10,CleanTech,Netherlands,Series A,4.74,2,24,2,6,3,0,0.5,2,0,2,operating
C1155,2004,20,Hardware,South Korea,Series C,108.59,5,187,6,15,7,1,3.1,3,0,5,operating
C1156,2009,15,Logistics,South Korea,Series C,99.06,4,1128,10,10,11,0,2.8,3,1,1,operating
C1157,2012,12,Media,China,Series C,17.0,5,261,10,12,11,0,2.7,2,1,5,operating
C1158,2006,18,Software,Canada,Series C,84.64,5,134,6,14,5,0,3.0,1,0,3,operating
C1159,2009,15,FoodTech,UK,Series A,2.43,2,32,2,14,2,0,2.2,2,0,3,operating
C1160,2011,13,Software,Japan,Series B,6.02,3,169,5,13,6,1,1.8,2,0,4,operating
C1161,2008,16,FoodTech,Japan,IPO,460.8,6,1427,11,14,10,0,4.8,2,0,3,operating
C1162,2015,9,Software,Canada,Series A,1.59,3,66,6,7,7,0,0.9,1,1,2,operating
C1163,2014,10,FinTech,Brazil,Seed,0.92,2,5,0,5,2,0,0.0,3,0,4,acquired
C1164,2014,10,Hardware,Japan,Series B,24.58,4,114,4,10,3,0,1.8,3,0,1,operating
C1165,2009,15,Software,Australia,Seed,0.76,2,4,1,9,3,0,0.9,1,0,4,operating
C1166,2002,22,Media,India,IPO,225.08,6,1873,10,19,10,0,4.8,2,0,5,operating
C1167,2006,18,Gaming,India,Seed,0.56,2,20,0,13,3,0,0.0,3,0,5,operating
C1168,2012,12,Media,Sweden,Series A,1.76,2,22,6,9,7,0,0.9,2,0,3,acquired
C1169,2001,23,Media,Brazil,Series B,20.55,3,73,5,16,6,1,2.1,2,0,2,operating
C1170,2008,16,CleanTech,Japan,Seed,0.6,1,4,4,15,4,1,0.0,1,1,1,acquired
C1171,2006,18,AI/ML,Sweden,Series D+,138.7,5,1490,8,11,9,0,3.2,2,0,3,operating
C1172,2001,23,Logistics,Brazil,Series B,4.01,4,90,6,16,4,1,1.8,2,1,1,operating
C1173,2013,11,Logistics,Sweden,Seed,0.89,2,7,3,6,3,0,0.0,3,0,1,closed
C1174,2020,4,Biotech,France,Seed,0.54,2,8,3,1,4,0,1.2,2,1,4,acquired
C1175,2020,4,AgriTech,Brazil,Series C,76.01,5,141,8,0,6,0,3.9,2,0,4,operating
C1176,2003,21,CleanTech,France,Series A,6.09,3,39,5,17,5,1,1.5,2,0,2,operating
C1177,2010,14,AI/ML,Japan,Series C,138.33,4,246,7,7,6,0,3.0,1,0,5,operating
C1178,2021,3,Software,USA,Series A,4.92,3,11,5,0,7,0,0.9,3,0,5,operating
C1179,2011,13,Software,Netherlands,Seed,0.48,1,11,0,11,3,0,0.0,2,0,1,closed
C1180,2011,13,Logistics,Germany,Seed,1.06,2,3,0,12,0,0,0.7,2,0,4,operating
C1181,2012,12,Gaming,China,Seed,0.38,1,6,0,7,1,0,1.1,2,0,4,closed
C1182,2010,14,CleanTech,South Korea,Series A,1.44,3,94,4,10,6,1,0.0,2,0,5,operating
C1183,2002,22,Hardware,Netherlands,Seed,0.23,2,7,0,16,3,0,0.0,2,0,5,operating
C1184,2006,18,CleanTech,Netherlands,Seed,1.39,1,7,4,14,4,0,0.1,2,0,3,acquired
C1185,2005,19,Software,China,Seed,0.43,2,7,2,12,4,0,0.5,2,0,1,closed
C1186,2018,6,FinTech,Brazil,IPO,145.84,6,1881,11,7,11,1,4.6,2,0,5,operating
C1187,2018,6,Logistics,India,Series B,6.29,4,192,5,4,5,0,1.7,1,0,3,operating
C1188,2020,4,E-Commerce,Israel,Seed,0.19,1,2,4,5,4,0,0.1,2,0,1,closed
C1189,2021,3,Gaming,UK,Series A,0.33,3,56,3,0,2,0,0.5,1,0,2,operating
C1190,2011,13,AI/ML,Japan,Series B,13.6,4,124,8,9,7,0,1.9,1,0,5,operating
C1191,2014,10,Media,USA,Seed,0.51,2,3,1,6,0,0,0.0,2,0,3,closed
C1192,2001,23,Gaming,UK,Seed,0.21,2,4,1,16,0,1,0.4,2,0,3,operating
C1193,2014,10,Biotech,France,Series B,10.6,3,58,6,8,6,0,1.5,2,1,5,operating
C1194,2008,16,SaaS,Brazil,Series A,1.08,2,9,5,14,7,0,0.2,3,0,2,operating
C1195,2017,7,FoodTech,Brazil,Seed,0.45,1,9,4,5,5,0,0.7,2,0,2,operating
C1196,2010,14,Hardware,South Korea,Seed,0.62,1,1,3,10,4,0,0.7,2,1,3,operating
C1197,2010,14,Logistics,Australia,Seed,0.57,1,6,0,7,3,0,0.0,2,0,4,operating
C1198,2004,20,FoodTech,Sweden,Series A,4.91,2,48,2,13,4,0,0.4,2,0,2,acquired
C1199,2004,20,FinTech,Brazil,Series A,0.7,3,5,3,16,5,0,0.9,2,1,3,operating
C1200,2001,23,Gaming,South Korea,Seed,0.25,1,2,1,17,2,0,0.0,1,1,2,operating
C1201,2021,3,Gaming,France,Seed,0.19,1,5,0,2,3,0,0.3,2,0,2,operating
C1202,2020,4,Gaming,UK,Series A,2.27,3,12,5,5,7,0,1.3,2,0,3,acquired
C1203,2015,9,Gaming,Brazil,Seed,0.2,1,3,0,7,1,0,0.2,2,0,2,operating
C1204,2018,6,Biotech,Japan,Series C,41.54,5,59,6,6,7,1,2.8,2,0,3,operating
C1205,2019,5,Media,Japan,Series C,71.88,4,331,6,2,7,1,2.5,1,0,1,operating
C1206,2019,5,CleanTech,South Korea,Series B,9.85,4,54,4,5,3,0,1.7,1,0,1,operating
C1207,2007,17,FinTech,Australia,Series A,2.45,3,28,6,10,7,0,0.1,1,0,5,operating
C1208,2021,3,Logistics,China,Series B,15.18,4,117,5,0,4,0,2.5,3,0,4,operating
C1209,2003,21,CleanTech,France,Series A,0.37,3,86,4,14,4,0,0.7,2,0,4,operating
C1210,2015,9,Gaming,Israel,Series D+,98.24,6,267,12,8,12,0,4.0,2,0,2,operating
C1211,2019,5,Biotech,Netherlands,Series C,47.09,4,90,8,2,8,0,3.8,2,0,1,operating
C1212,2007,17,FoodTech,Germany,Seed,0.49,1,1,2,13,2,0,0.0,3,0,2,operating
C1213,2012,12,Biotech,Sweden,Series D+,71.07,6,231,10,9,8,0,3.0,3,1,3,operating
C1214,2017,7,AI/ML,Singapore,Series D+,61.66,6,590,11,3,9,1,2.8,3,0,5,operating
C1215,2019,5,Logistics,Canada,Seed,0.31,2,6,4,2,3,0,0.6,3,0,3,closed
C1216,2017,7,Software,South Korea,Series C,71.16,4,118,9,4,7,0,3.4,2,1,3,operating
C1217,2005,19,Logistics,Canada,Series B,12.91,4,62,8,15,7,0,2.9,2,0,5,operating
C1218,2005,19,AgriTech,South Korea,Series B,13.22,4,23,5,13,7,1,2.0,1,0,5,operating
C1219,2011,13,Biotech,India,Seed,0.8,2,2,1,7,0,0,0.0,1,0,1,operating
C1220,2020,4,AgriTech,Singapore,Series A,7.26,3,147,2,1,1,0,1.3,2,0,3,operating
C1221,2002,22,HealthTech,Australia,Series A,4.37,3,45,3,19,5,0,0.9,1,1,1,operating
C1222,2013,11,Hardware,South Korea,Series A,2.88,2,16,4,5,3,0,0.9,1,0,5,operating
C1223,2007,17,CleanTech,UK,Series B,5.03,4,102,4,11,4,0,0.9,3,0,2,operating
C1224,2015,9,Biotech,Japan,Series A,3.48,2,19,6,10,4,0,1.0,2,0,1,operating
C1225,2013,11,AgriTech,Singapore,Series A,9.6,3,26,5,8,7,0,1.2,1,1,1,operating
C1226,2016,8,AI/ML,Netherlands,Seed,1.04,2,3,4,7,4,0,0.0,3,0,1,closed
C1227,2012,12,FinTech,India,Series C,85.81,5,71,8,11,9,0,3.3,3,0,3,operating
C1228,2019,5,Hardware,Sweden,IPO,524.82,6,2048,12,2,9,0,4.6,2,1,5,operating
C1229,2011,13,FinTech,Canada,Seed,0.16,1,7,4,10,4,0,0.0,2,0,3,closed
C1230,2009,15,AgriTech,Australia,Series B,11.89,3,42,5,13,5,1,2.3,3,0,5,operating
C1231,2014,10,E-Commerce,China,Seed,1.95,2,3,0,10,0,0,0.4,2,1,1,closed
C1232,2006,18,FinTech,USA,Series A,1.11,2,37,5,14,5,0,0.2,2,0,5,operating
C1233,2017,7,Gaming,India,Series B,36.48,3,182,4,8,6,0,1.9,1,0,4,acquired
C1234,2018,6,AI/ML,Brazil,IPO,446.49,7,859,14,6,11,0,4.2,3,0,4,operating
C1235,2002,22,HealthTech,Australia,Seed,0.3,1,4,4,18,6,0,0.0,3,0,1,operating
C1236,2014,10,Media,Japan,Series B,16.49,4,47,8,6,7,0,1.5,2,0,3,operating
C1237,2020,4,HealthTech,India,IPO,119.19,6,470,10,1,8,1,4.5,3,1,4,operating
C1238,2017,7,CleanTech,Singapore,Series C,60.05,5,162,6,4,4,0,2.3,2,0,1,operating
C1239,2009,15,Logistics,Brazil,Series C,58.27,5,49,8,8,9,0,3.0,3,0,5,operating
C1240,2010,14,Hardware,China,Series B,3.98,3,47,4,11,5,1,1.8,3,0,4,operating
C1241,2016,8,SaaS,Singapore,Series A,1.41,2,16,2,6,4,0,0.7,2,1,3,operating
C1242,2016,8,AgriTech,Canada,Series C,15.06,5,223,6,3,6,0,2.6,1,0,1,operating
C1243,2005,19,FinTech,Sweden,Seed,0.35,1,3,2,13,3,0,0.4,3,0,2,operating
C1244,2018,6,CleanTech,China,Series B,9.33,3,115,8,7,6,0,2.1,3,0,5,operating
C1245,2016,8,FinTech,Netherlands,Series A,2.09,3,36,3,5,4,0,1.8,2,0,1,operating
C1246,2019,5,Media,Japan,IPO,1107.79,6,1236,11,1,11,0,4.2,3,0,4,operating
C1247,2011,13,AgriTech,Germany,Series C,44.46,5,330,9,11,8,1,3.6,1,0,2,operating
C1248,2007,17,E-Commerce,India,Series D+,239.48,5,856,10,12,8,0,3.2,3,0,2,operating
C1249,2010,14,FinTech,USA,Series A,2.91,3,19,6,10,6,0,0.0,1,0,5,acquired
C1250,2011,13,CleanTech,Israel,Series A,8.46,2,106,6,11,7,0,0.4,1,0,4,operating
C1251,2000,24,Gaming,Israel,Series A,2.64,2,11,3,16,3,0,0.7,2,0,1,operating
C1252,2020,4,CleanTech,Canada,Series C,13.03,5,434,9,0,9,0,3.6,2,0,1,operating
C1253,2007,17,AgriTech,China,Series C,50.47,5,174,9,13,7,0,3.1,3,0,3,operating
C1254,2012,12,FoodTech,Israel,Series D+,61.29,5,345,8,6,6,0,3.3,3,0,5,operating
C1255,2003,21,FoodTech,India,Series A,2.68,3,29,4,15,6,1,1.8,2,0,2,operating
C1256,2015,9,FinTech,Singapore,Series C,43.59,4,197,10,4,8,0,3.4,1,0,3,operating
C1257,2012,12,FoodTech,South Korea,Seed,0.37,2,2,4,8,3,0,0.0,1,0,4,operating
C1258,2009,15,Biotech,Germany,Series C,26.35,4,148,6,13,5,1,2.2,2,0,4,operating
C1259,2012,12,EdTech,China,Series C,65.42,4,299,10,11,11,0,2.4,3,0,1,operating
C1260,2001,23,Gaming,South Korea,Series A,0.77,2,49,6,19,5,0,0.5,2,1,3,operating
C1261,2003,21,SaaS,Japan,Series B,8.29,3,128,5,17,4,0,2.6,2,0,1,operating
C1262,2004,20,AgriTech,South Korea,Series B,18.74,4,158,5,18,5,0,1.7,2,0,3,operating
C1263,2008,16,Media,UK,Series B,21.42,4,47,5,12,4,0,1.7,3,0,3,operating
C1264,2016,8,FinTech,Netherlands,Series B,9.32,4,47,8,8,7,1,2.2,1,0,2,operating
C1265,2001,23,Logistics,Sweden,Series A,2.32,2,72,3,20,3,0,0.2,3,0,4,operating
C1266,2020,4,FoodTech,Singapore,Series B,8.67,3,55,7,4,5,1,2.1,1,1,4,operating
C1267,2020,4,SaaS,Singapore,Series A,8.17,2,30,4,0,5,0,1.1,3,0,1,closed
C1268,2008,16,Media,Israel,Seed,0.78,2,3,2,9,3,0,0.0,2,0,4,operating
C1269,2012,12,AgriTech,South Korea,Series A,2.5,2,86,2,10,4,1,1.1,3,0,1,operating
C1270,2009,15,FinTech,Brazil,Seed,0.1,2,4,1,14,1,0,0.0,2,1,3,operating
C1271,2021,3,EdTech,Brazil,Seed,0.24,1,8,2,5,2,0,0.9,1,1,1,closed
C1272,2001,23,FinTech,Brazil,Seed,0.5,2,11,0,17,2,0,0.0,2,0,4,operating
C1273,2016,8,SaaS,Germany,Series D+,178.5,6,374,8,3,7,1,4.4,1,0,5,operating
C1274,2019,5,EdTech,Brazil,Series A,4.47,2,41,2,5,1,0,0.7,1,0,4,acquired
C1275,2014,10,FinTech,Australia,Series A,1.01,2,21,3,10,3,0,0.7,3,0,3,acquired
C1276,2019,5,Biotech,Brazil,Series C,20.15,4,241,8,5,7,0,2.3,3,0,5,operating
C1277,2015,9,HealthTech,Singapore,Series C,104.16,5,84,6,7,6,0,2.4,1,1,4,operating
C1278,2017,7,EdTech,South Korea,Series A,3.1,2,93,6,3,7,1,0.4,3,0,1,operating
C1279,2016,8,AI/ML,USA,Series B,6.6,3,84,7,7,5,0,1.6,3,0,4,operating
C1280,2000,24,Logistics,Singapore,Series C,203.3,4,111,6,17,6,0,2.9,1,1,2,operating
C1281,2014,10,HealthTech,USA,Series A,2.78,3,75,4,7,6,0,1.2,1,0,1,operating
C1282,2006,18,Software,China,Series B,7.96,4,51,6,15,5,0,1.9,2,0,3,operating
C1283,2012,12,CleanTech,Japan,Series B,22.04,4,127,4,8,5,0,2.2,2,1,5,operating
C1284,2012,12,FoodTech,Japan,Seed,0.4,1,1,0,10,2,0,0.5,2,0,4,acquired
C1285,2019,5,Biotech,Israel,Series A,1.8,2,22,5,3,7,0,1.1,2,1,5,operating
C1286,2002,22,Gaming,India,Series A,1.94,3,14,5,13,6,0,0.8,2,0,3,operating
C1287,2001,23,E-Commerce,Australia,Series B,6.23,4,47,8,18,9,1,1.8,2,0,3,operating
C1288,2011,13,AI/ML,Singapore,Series C,34.55,5,168,7,13,7,0,3.1,2,0,3,operating
C1289,2013,11,FinTech,Brazil,Series B,8.62,4,80,6,6,5,0,1.0,2,1,1,operating
C1290,2012,12,AgriTech,Canada,IPO,484.55,7,2228,12,9,12,0,4.7,1,0,4,operating
C1291,2010,14,Biotech,India,Series B,20.78,4,26,6,8,6,0,1.6,2,0,3,operating
C1292,2012,12,HealthTech,UK,Series C,88.27,4,178,10,6,9,0,2.8,1,1,5,operating
C1293,2006,18,HealthTech,Netherlands,Series A,1.96,3,41,4,11,3,0,0.7,3,1,3,operating
C1294,2008,16,AI/ML,Japan,Seed,0.36,1,3,0,11,3,0,0.0,2,0,4,operating
C1295,2016,8,Biotech,Germany,Series A,2.4,3,45,6,3,5,0,1.5,3,1,3,acquired
C1296,2009,15,FoodTech,China,Seed,0.11,2,6,3,14,2,0,0.0,2,0,5,operating
C1297,2021,3,Software,India,Series A,1.73,3,13,6,3,6,0,0.5,3,0,2,operating
C1298,2008,16,E-Commerce,Singapore,Seed,0.36,1,2,0,12,2,0,0.5,1,0,2,closed
C1299,2017,7,Biotech,Singapore,Series D+,294.99,6,514,9,8,8,1,3.8,3,0,4,operating
C1300,2021,3,FoodTech,Australia,Seed,0.27,2,3,0,1,3,0,0.0,3,0,5,closed
C1301,2016,8,SaaS,Brazil,Series D+,211.64,5,597,10,7,8,1,3.0,3,1,2,operating
C1302,2010,14,AgriTech,Israel,IPO,337.08,6,2727,10,8,8,0,4.5,2,0,3,operating
C1303,2009,15,AI/ML,USA,Series A,6.46,2,18,4,10,6,0,0.1,2,1,1,acquired
C1304,2003,21,CleanTech,India,Series C,36.51,5,118,7,18,5,0,1.7,1,0,2,operating
C1305,2017,7,Biotech,Canada,Seed,0.72,1,5,1,8,1,0,0.0,1,0,2,closed
C1306,2009,15,HealthTech,Singapore,Series B,25.04,4,38,5,10,7,1,0.7,2,0,5,operating
C1307,2002,22,Software,Singapore,IPO,453.89,7,1087,14,19,12,0,4.7,2,0,3,operating
C1308,2012,12,Media,Brazil,Series A,2.17,3,17,5,12,6,0,0.2,2,0,2,operating
C1309,2004,20,SaaS,South Korea,Seed,0.07,2,6,2,12,3,0,0.3,3,0,1,operating
C1310,2005,19,Software,Japan,Series A,3.99,2,66,3,12,3,1,1.1,2,0,2,operating
C1311,2014,10,Biotech,Brazil,Series A,3.54,2,39,6,9,5,0,0.2,2,0,3,operating
C1312,2021,3,E-Commerce,Singapore,Series B,5.99,4,142,7,3,7,0,1.6,2,0,5,operating
C1313,2012,12,AgriTech,India,Seed,0.22,1,4,4,7,6,0,0.0,3,0,2,operating
C1314,2002,22,Logistics,USA,Seed,0.3,1,8,2,17,4,0,0.0,1,0,2,closed
C1315,2015,9,Logistics,Australia,Seed,0.65,2,5,3,6,2,0,0.0,2,0,3,closed
C1316,2012,12,AgriTech,Israel,Series A,3.84,3,71,2,10,4,0,0.4,2,0,5,acquired
C1317,2020,4,Gaming,South Korea,Series A,1.43,2,19,6,2,5,0,1.0,2,1,2,operating
C1318,2021,3,Gaming,Japan,Series C,36.84,5,349,9,3,8,1,2.5,1,0,2,operating
C1319,2015,9,CleanTech,Sweden,Series A,3.81,3,27,2,8,4,0,1.7,1,0,2,acquired
C1320,2005,19,FinTech,South Korea,Series D+,191.24,5,795,10,13,8,1,3.8,2,0,4,operating
C1321,2015,9,E-Commerce,Sweden,Series A,2.01,2,60,5,7,6,0,0.9,1,0,4,operating
C1322,2007,17,Logistics,Australia,Series C,10.51,5,268,10,10,10,0,3.0,2,0,5,operating
C1323,2003,21,SaaS,USA,Series A,4.2,2,11,3,16,5,0,0.2,1,0,2,operating
C1324,2000,24,Software,Japan,Series A,4.32,2,24,4,17,5,0,1.5,2,0,2,operating
C1325,2010,14,Media,Sweden,Seed,0.28,1,5,0,7,1,0,0.0,3,0,1,closed
C1326,2009,15,FoodTech,Germany,Series B,22.53,3,45,8,10,9,1,2.0,3,0,2,operating
C1327,2007,17,FinTech,China,Series C,49.68,5,435,6,11,4,0,3.1,2,0,2,operating
C1328,2002,22,AgriTech,Australia,IPO,1582.18,7,659,14,16,12,1,5.0,3,0,4,operating
C1329,2005,19,AgriTech,UK,Series C,16.26,4,310,8,14,6,0,3.4,1,0,2,operating
C1330,2005,19,Logistics,Brazil,IPO,166.71,6,1103,10,14,11,1,4.1,1,0,5,operating
C1331,2006,18,Gaming,France,Series D+,258.92,6,397,10,13,10,1,3.5,3,0,4,operating
C1332,2011,13,Gaming,Sweden,Series B,25.81,4,32,4,10,4,0,2.3,2,1,3,operating
C1333,2019,5,FoodTech,Singapore,Series B,14.48,3,262,7,1,8,0,1.7,1,0,1,acquired
C1334,2020,4,AgriTech,UK,Series C,12.2,4,69,10,0,11,0,3.0,1,0,4,operating
C1335,2014,10,Software,Singapore,Series B,17.05,4,65,8,5,9,0,1.8,3,1,1,operating
C1336,2000,24,Hardware,Singapore,Series B,4.22,4,27,4,19,6,0,2.6,3,0,3,operating
C1337,2009,15,CleanTech,China,Series C,46.65,5,396,9,10,9,1,2.0,3,0,5,operating
C1338,2008,16,Software,Israel,Series D+,218.76,5,561,8,15,7,0,4.1,2,0,5,operating
C1339,2006,18,CleanTech,Israel,Series A,2.84,2,11,3,11,5,0,1.2,1,0,1,acquired
C1340,2001,23,FoodTech,South Korea,Seed,0.55,2,7,3,15,5,0,0.0,1,0,4,operating
C1341,2007,17,E-Commerce,Australia,Series B,16.18,3,187,8,14,9,0,1.8,2,0,4,operating
C1342,2007,17,AI/ML,Singapore,Seed,1.03,1,6,0,10,3,0,0.0,2,0,1,operating
C1343,2007,17,AgriTech,USA,Series A,0.58,3,26,6,13,5,0,1.2,2,0,5,acquired
C1344,2016,8,EdTech,Sweden,Series D+,250.52,5,533,11,8,11,0,3.6,2,0,1,operating
C1345,2014,10,Logistics,USA,Series B,9.06,3,55,4,11,3,0,1.8,2,0,4,operating
C1346,2014,10,FoodTech,Germany,Series D+,45.53,5,530,9,5,8,0,2.6,2,0,1,operating
C1347,2012,12,SaaS,China,Series A,2.16,3,16,3,8,4,0,0.7,3,0,2,operating
